"id_student ","gender ","region ","entrance_result ","num_of_prev_attempts ","studied_credits ","disability ","final_result"
"593346","F ","Amhara Region ","Lower Than A Level ","0","60","N ","Pass"
"593476","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"593583","M ","Tigrai Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"593791","F ","South West Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"593819","F ","South West Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"594083","M ","Sidamo Region ","Lower Than A Level ","0","240","N ","Pass"
"594282","F ","Oromia Region ","A Level or Equivalent","0","120","N ","Distinction"
"594872","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"595018","F ","Tigrai Region ","HE Qualification ","0","60","N ","Withdrawn"
"595130","F ","Tigrai Region ","A Level or Equivalent","0","60","N ","Pass"
"595137","F ","Sidamo Region ","A Level or Equivalent","1","60","N ","Fail"
"595365","F ","Oromia Region ","Lower Than A Level ","0","60","N ","Pass"
"595421","F ","Oromia Region ","A Level or Equivalent","0","60","N ","Pass"
"595850","M ","South Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"595892","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"596072","F ","South Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"596128","F ","Addis Ababa ","Lower Than A Level ","0","60","N ","Fail"
"596151","F ","South Region ","A Level or Equivalent","0","60","N ","Fail"
"596496","F ","South Region ","HE Qualification ","0","180","N ","Withdraw"
"596513","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Pass"
"596728","F ","Tigrai Region ","A Level or Equivalent","0","60","N ","Pass"
"596744","F ","South Region ","HE Qualification ","0","120","N ","Withdrawn"
"596988","F ","South Region ","Lower Than A Level ","1","60","Y ","Pass"
"597532","F ","South West Region ","Lower Than A Level ","1","120","N ","Withdrawn"
"597539","F ","South Region ","Lower Than A Level ","0","60","N ","Fail"
"597744","F ","North Region ","Lower Than A Level ","1","60","N ","Withdrawn"
"597853","F ","Afar Region","A Level or Equivalent","0","60","N ","Withdrawn"
"598035","F ","Somalia Region ","Lower Than A Level ","0","60","N ","Pass"
"598201","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Pass"
"598282","F ","South Western Region ","Lower Than A Level ","1","60","N ","Pass"
"598313","M ","Sidamo Region ","A Level or Equivalent","1","120","N ","Pass"
"598317","F ","Somalia Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"598395","F ","Tigrai Region ","Lower Than A Level ","0","60","Y ","Withdrawn"
"598581","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"598769","F ","Tigrai Region ","Lower Than A Level ","2","180","N ","Fail"
"598837","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Pass"
"599108","F ","Tigrai Region ","A Level or Equivalent","0","60","N ","Fail"
"599232","F ","South West Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"599323","F ","Somalia Region ","A Level or Equivalent","0","60","Y ","Fail"
"599355","F ","Addis Ababa ","A Level or Equivalent","0","120","N ","Pass"
"599644","F ","Tigrai Region ","Lower Than A Level ","1","60","Y ","Withdrawn"
"600387","F ","North Region ","A Level or Equivalent","0","60","N ","Distinction"
"600398","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"600404","F ","Amhara Region ","Lower Than A Level ","0","60","N ","Fail"
"600415","F ","South West Region ","A Level or Equivalent","0","60","N ","Pass"
"600428","F ","Oromia Region ","A Level or Equivalent","1","60","N ","Pass"
"600463","F ","South Region ","A Level or Equivalent","0","60","Y ","Pass"
"600606","F ","South Region ","Lower Than A Level ","0","60","Y ","Pass"
"600658","F ","Tigrai Region ","Lower Than A Level ","2","120","N ","Fail"
"600664","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Pass"
"601247","M ","Afar Region","HE Qualification ","0","60","N ","Pass"
"601285","F ","Amhara Region ","A Level or Equivalent","0","60","Y ","Withdrawn"
"601316","F ","South West Region ","Lower Than A Level ","1","60","N ","Withdrawn"
"601706","F ","Addis Ababa ","A Level or Equivalent","1","120","Y ","Pass"
"601803","F ","North Region ","A Level or Equivalent","0","120","N ","Fail"
"601874","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Fail"
"601882","F ","South West Region ","A Level or Equivalent","0","120","Y ","Withdrawn"
"601930","F ","South Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"601983","F ","South West Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"602109","F ","South Western Region ","Lower Than A Level ","0","60","N ","Fail"
"602448","F ","South Western Region ","A Level or Equivalent","1","60","N ","Fail"
"602471","M ","Sidamo Region ","Lower Than A Level ","0","60","N ","Pass"
"602570","F ","Addis Ababa ","A Level or Equivalent","2","120","N ","Fail"
"602666","F ","Oromia Region ","A Level or Equivalent","1","90","Y ","Pass"
"602696","F ","Somalia Region ","A Level or Equivalent","0","60","N ","Distinction"
"602779","F ","Sidamo Region ","No Formal quals ","0","300","N ","Pass"
"","","","","","","",""
"602865","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"602943","M ","Addis Ababa ","Lower Than A Level ","1","60","N ","Distinction"
"603055","F ","Tigrai Region ","A Level or Equivalent","0","60","N ","Pass"
"603113","F ","Oromia Region ","A Level or Equivalent","1","60","Y ","Pass"
"603121","F ","South Western Region ","Lower Than A Level ","0","60","N ","Fail"
"603200","F ","Addis Ababa ","Lower Than A Level ","0","60","N ","Pass"
"603203","F ","Oromia Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"603580","F ","Oromia Region ","Lower Than A Level ","0","120","N ","Pass"
"603731","M ","Afar Region","A Level or Equivalent","0","60","N ","Pass"
"603746","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"603921","F ","Somalia Region ","Lower Than A Level ","0","180","N ","Pass"
"604358","F ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"604725","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Distinction"
"604950","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Pass"
"604990","F ","Addis Ababa ","Lower Than A Level ","0","120","N ","Pass"
"605068","F ","South West Region ","A Level or Equivalent","0","60","N ","Pass"
"605089","F ","South Region ","A Level or Equivalent","0","180","Y ","Pass"
"605186","F ","Sidamo Region ","Lower Than A Level ","0","120","N ","Fail"
"605243","F ","Addis Ababa ","HE Qualification ","0","60","N ","Pass"
"605383","F ","North Region ","A Level or Equivalent","0","180","N ","Withdrawn"
"605770","F ","Tigrai Region ","A Level or Equivalent","0","120","N ","Pass"
"605771","F ","South Region ","A Level or Equivalent","1","60","Y ","Pass"
"605901","F ","South Region ","A Level or Equivalent","0","60","Y ","Withdrawn"
"606004","F ","Sidamo Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"606027","F ","South West Region ","Lower Than A Level ","0","60","Y ","Pass"
"606105","F ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"606134","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"606239","F ","Afar Region","HE Qualification ","0","60","N ","Pass"
"606391","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Pass"
"606442","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"606517","F ","Somalia Region ","A Level or Equivalent","0","60","N ","Pass"
"606531","F ","Sidamo Region ","HE Qualification ","0","120","Y ","Fail"
"606535","M ","South Region ","Lower Than A Level ","0","60","N ","Pass"
"606586","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"606861","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"606864","F ","Oromia Region ","HE Qualification ","0","60","N ","Pass"
"606914","F ","Oromia Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"607062","F ","Afar Region","Lower Than A Level ","1","120","N ","Pass"
"607176","F ","South West Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"607603","F ","South Region ","A Level or Equivalent","1","60","N ","Pass"
"607923","F ","Tigrai Region ","HE Qualification ","0","120","N ","Distinction"
"608068","F ","South Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"608134","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Pass"
"608195","F ","South Region ","Lower Than A Level ","0","60","N ","Fail"
"608319","F ","Addis Ababa ","Lower Than A Level ","1","60","Y ","Withdrawn"
"608448","F ","Oromia Region ","A Level or Equivalent","0","60","N ","Distinction"
"608851","F ","Afar Region","HE Qualification ","0","60","N ","Pass"
"","","","","","","",""
"609194","F ","Sidamo Region ","Lower Than A Level ","1","90","N ","Pass"
"609203","F ","South Region ","Lower Than A Level ","0","60","N ","Fail"
"609403","F ","Somalia Region ","Lower Than A Level ","0","60","N ","Pass"
"609927","M ","Afar Region","A Level or Equivalent","1","60","N ","Pass"
"610385","F ","Addis Ababa ","A Level or Equivalent","0","60","Y ","Pass"
"610405","F ","Amhara Region ","A Level or Equivalent","0","60","N ","Pass"
"610437","F ","Amhara Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"610470","F ","Sidamo Region ","Post Graduate Qualification ","0","60","N ","Pass"
"610494","F ","Tigrai Region ","Lower Than A Level ","1","60","N ","Withdrawn"
"610545","F ","South West Region ","A Level or Equivalent","0","60","N ","Pass"
"611241","F ","Somalia Region ","Lower Than A Level ","0","60","N ","Pass"
"611268","F ","Amhara Region ","A Level or Equivalent","1","60","N ","Distinction"
"611275","M ","South Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"611329","F ","Sidamo Region ","HE Qualification ","0","60","N ","Pass"
"611821","F ","Sidamo Region ","HE Qualification ","0","60","N ","Pass"
"612135","F ","South Region ","A Level or Equivalent","0","60","N ","Distinction"
"612230","F ","Oromia Region ","Lower Than A Level ","0","120","N ","Pass"
"612247","F ","Oromia Region ","Lower Than A Level ","0","60","N ","Pass"
"612337","F ","Amhara Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"612473","F ","Addis Ababa ","A Level or Equivalent","1","60","N ","Withdrawn"
"612566","F ","Oromia Region ","Lower Than A Level ","0","60","N ","Pass"
"612750","F ","South Western Region ","Lower Than A Level ","1","60","Y ","Pass"
"613102","F ","Amhara Region ","A Level or Equivalent","0","60","N ","Pass"
"613135","M ","South West Region ","A Level or Equivalent","0","60","N ","Fail"
"613380","F ","North Region ","Lower Than A Level ","0","60","N ","Fail"
"613909","F ","Somalia Region ","Lower Than A Level ","0","60","N ","Pass"
"614159","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"614405","M ","Addis Ababa ","A Level or Equivalent","0","60","N ","Withdrawn"
"615016","F ","Oromia Region ","Lower Than A Level ","1","120","N ","Withdrawn"
"615165","F ","Tigrai Region ","A Level or Equivalent","1","180","Y ","Withdrawn"
"615263","F ","Oromia Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"616660","F ","Afar Region","HE Qualification ","0","60","N ","Pass"
"617297","F ","Tigrai Region ","Lower Than A Level ","1","150","N ","Pass"
"617521","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"617525","F ","Sidamo Region ","A Level or Equivalent","1","60","N ","Pass"
"617530","M ","South West Region ","A Level or Equivalent","0","60","N ","Pass"
"617671","F ","South West Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"617804","M ","South West Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"617811","F ","Sidamo Region ","No Formal quals ","0","120","N ","Withdrawn"
"618197","F ","Oromia Region ","Lower Than A Level ","1","60","N ","Pass"
"618589","F ","South West Region ","Lower Than A Level ","0","60","N ","Fail"
"618734","F ","Somalia Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"618858","F ","Sidamo Region ","Lower Than A Level ","1","60","N ","Withdrawn"
"618960","F ","South Region ","Lower Than A Level ","0","60","N ","Fail"
"618983","F ","Sidamo Region ","No Formal quals ","0","150","N ","Fail"
"618994","F ","Tigrai Region ","A Level or Equivalent","0","60","N ","Pass"
"619052","M ","Addis Ababa ","No Formal quals ","0","60","N ","Fail"
"","","","","","","",""
"619935","F ","South Western Region ","HE Qualification ","0","120","N ","Pass"
"620000","F ","Sidamo Region ","Lower Than A Level ","0","120","N ","Pass"
"620115","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Fail"
"620135","F ","Addis Ababa ","A Level or Equivalent","0","120","N ","Withdrawn"
"620550","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Fail"
"620655","F ","Somalia Region ","A Level or Equivalent","1","120","N ","Withdrawn"
"620698","F ","Somalia Region ","A Level or Equivalent","0","60","N ","Pass"
"621487","F ","Tigrai Region ","Lower Than A Level ","1","60","N ","Pass"
"621826","F ","Tigrai Region ","A Level or Equivalent","1","60","N ","Pass"
"621856","F ","Amhara Region ","A Level or Equivalent","0","60","N ","Fail"
"621899","F ","Tigrai Region ","Lower Than A Level ","1","60","N ","Withdrawn"
"621935","M ","Oromia Region ","HE Qualification ","0","120","N ","Withdrawn"
"622007","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Fail"
"622117","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"622313","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Pass"
"622573","F ","Tigrai Region ","Lower Than A Level ","0","120","Y ","Pass"
"622722","F ","Oromia Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"623042","F ","South Region ","A Level or Equivalent","1","60","N ","Fail"
"623097","F ","Amhara Region ","A Level or Equivalent","0","60","N ","Pass"
"623319","M ","Amhara Region ","HE Qualification ","0","180","N ","Withdrawn"
"623376","F ","South West Region ","A Level or Equivalent","0","60","N ","Pass"
"623441","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"623519","F ","South Western Region ","A Level or Equivalent","1","60","N ","Pass"
"623648","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"623689","F ","North Region ","Lower Than A Level ","0","60","N ","Pass"
"624342","F ","Addis Ababa ","A Level or Equivalent","0","90","N ","Pass"
"624709","F ","Amhara Region ","Lower Than A Level ","1","60","N ","Fail"
"624795","F ","North Region ","No Formal quals ","0","120","N ","Withdrawn"
"625666","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"625709","F ","Somalia Region ","A Level or Equivalent","0","90","N ","Fail"
"625826","F ","Tigrai Region ","A Level or Equivalent","0","60","N ","Distinction"
"626012","M ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"626075","M ","Afar Region","Lower Than A Level ","1","120","N ","Pass"
"626139","F ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"626159","F ","South West Region ","Lower Than A Level ","0","60","Y ","Pass"
"626195","F ","Afar Region","Lower Than A Level ","0","60","N ","Distinction"
"626210","F ","Oromia Region ","Lower Than A Level ","0","135","N ","Fail"
"626597","F ","South Region ","A Level or Equivalent","1","60","N ","Withdrawn"
"626646","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Distinction"
"626660","F ","South West Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"626740","F ","Tigrai Region ","HE Qualification ","1","120","N ","Pass"
"626835","F ","South Western Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"627119","F ","Addis Ababa ","No Formal quals ","1","60","N ","Withdrawn"
"627269","F ","Amhara Region ","No Formal quals ","0","60","N ","Pass"
"627563","M ","Oromia Region ","HE Qualification ","0","120","N ","Pass"
"627660","F ","Somalia Region ","HE Qualification ","0","60","N ","Fail"
"627968","F ","Addis Ababa ","Lower Than A Level ","0","300","Y ","Fail"
"","","","","","","",""
"628388","M ","Addis Ababa ","HE Qualification ","0","120","N ","Pass"
"628435","F ","Amhara Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"628656","F ","Afar Region","HE Qualification ","0","60","N ","Pass"
"628679","F ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"628819","F ","South Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"628991","F ","Amhara Region ","A Level or Equivalent","0","60","N ","Pass"
"629053","F ","Sidamo Region ","A Level or Equivalent","0","120","N ","Pass"
"629127","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"629245","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"629553","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"630274","M ","Amhara Region ","HE Qualification ","1","60","N ","Fail"
"630286","F ","Afar Region","Lower Than A Level ","0","120","N ","Fail"
"630343","F ","Sidamo Region ","Lower Than A Level ","1","120","N ","Withdrawn"
"630404","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Pass"
"630465","M ","Somalia Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"630597","F ","South Region ","Lower Than A Level ","0","60","N ","Pass"
"630697","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"630716","F ","Sidamo Region ","No Formal quals ","0","90","N ","Fail"
"630773","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Fail"
"630834","F ","South Region ","A Level or Equivalent","0","120","N ","Pass"
"631230","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"631248","M ","Sidamo Region ","Lower Than A Level ","0","120","N ","Pass"
"631266","F ","Oromia Region ","Lower Than A Level ","0","75","N ","Fail"
"631416","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"631561","F ","South Region ","A Level or Equivalent","1","120","Y ","Fail"
"631640","M ","Tigrai Region ","A Level or Equivalent","0","60","N ","Pass"
"631775","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Fail"
"631954","F ","South Region ","Lower Than A Level ","0","120","N ","Pass"
"632144","F ","South Region ","HE Qualification ","1","60","N ","Withdrawn"
"632255","M ","South Region ","Lower Than A Level ","1","120","N ","Withdrawn"
"632281","F ","Amhara Region ","A Level or Equivalent","0","60","N ","Pass"
"632431","F ","South West Region ","Lower Than A Level ","1","60","N ","Withdrawn"
"632473","F ","Afar Region","A Level or Equivalent","0","120","N ","Fail"
"632605","F ","South Region ","A Level or Equivalent","1","60","N ","Fail"
"632632","F ","South West Region ","HE Qualification ","1","60","N ","Pass"
"632722","F ","South Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"632955","M ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"633016","M ","South Region ","A Level or Equivalent","1","60","N ","Withdrawn"
"633206","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Fail"
"633902","F ","Sidamo Region ","HE Qualification ","0","60","N ","Pass"
"633949","F ","South Region ","A Level or Equivalent","0","60","N ","Distinction"
"634247","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Fail"
"634636","M ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"634772","F ","North Region ","Lower Than A Level ","0","120","N ","Pass"
"635251","F ","Sidamo Region ","HE Qualification ","0","60","N ","Withdrawn"
"635328","M ","Sidamo Region ","Lower Than A Level ","0","90","N ","Fail"
"635425","F ","South Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"","","","","","","",""
"635452","F ","Afar Region","HE Qualification ","0","60","N ","Pass"
"635561","F ","Afar Region","A Level or Equivalent","0","60","N ","Fail"
"635716","F ","South West Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"635777","F ","Tigrai Region ","A Level or Equivalent","1","60","N ","Pass"
"635890","F ","Afar Region","A Level or Equivalent","0","120","N ","Fail"
"635921","M ","Addis Ababa ","A Level or Equivalent","0","120","N ","Pass"
"635924","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Pass"
"636064","F ","South Region ","HE Qualification ","0","60","N ","Withdrawn"
"636302","F ","Afar Region","A Level or Equivalent","0","60","Y ","Pass"
"636525","F ","Afar Region","A Level or Equivalent","0","60","N ","Pass"
"636660","F ","Amhara Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"636807","F ","South Western Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"636953","F ","Oromia Region ","HE Qualification ","0","120","N ","Fail"
"637003","F ","Oromia Region ","Lower Than A Level ","0","60","N ","Pass"
"637063","F ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"637238","F ","Oromia Region ","HE Qualification ","0","120","N ","Pass"
"637279","F ","Oromia Region ","Lower Than A Level ","0","120","N ","Pass"
"637295","F ","Sidamo Region ","A Level or Equivalent","0","120","Y ","Withdrawn"
"637348","F ","Amhara Region ","A Level or Equivalent","0","120","N ","Fail"
"637370","F ","Afar Region","A Level or Equivalent","0","60","N ","Pass"
"637382","M ","Somalia Region ","HE Qualification ","0","120","N ","Pass"
"637388","F ","South Region ","Lower Than A Level ","0","60","N ","Fail"
"637414","F ","South Region ","A Level or Equivalent","0","60","N ","Distinction"
"637586","F ","South Region ","A Level or Equivalent","0","60","N ","Distinction"
"637715","M ","South Region ","Lower Than A Level ","0","60","N ","Pass"
"637810","F ","Addis Ababa ","Lower Than A Level ","0","60","N ","Pass"
"637815","F ","Tigrai Region ","HE Qualification ","0","60","N ","Distinction"
"637820","F ","Tigrai Region ","Lower Than A Level ","0","90","N ","Fail"
"637867","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Fail"
"637903","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Pass"
"638036","F ","Sidamo Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"638417","F ","South West Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"638516","F ","Sidamo Region ","HE Qualification ","0","60","N ","Distinction"
"638544","F ","South Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"638554","F ","Addis Ababa ","HE Qualification ","0","60","N ","Withdrawn"
"638575","F ","Amhara Region ","HE Qualification ","0","120","N ","Withdrawn"
"638756","F ","Sidamo Region ","A Level or Equivalent","0","120","N ","Pass"
"638818","F ","South Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"638997","F ","Afar Region","Lower Than A Level ","0","60","Y ","Pass"
"639659","F ","Somalia Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"639663","F ","South Western Region ","Lower Than A Level ","0","60","N ","Pass"
"639724","F ","Somalia Region ","Lower Than A Level ","0","90","N ","Distinction"
"640225","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Pass"
"640265","F ","Oromia Region ","A Level or Equivalent","0","180","N ","Withdrawn"
"640289","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"640291","F ","North Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"640330","M ","South Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"","","","","","","",""
"640425","F ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"640455","M ","South Western Region ","A Level or Equivalent","0","60","N ","Fail"
"640501","F ","Sidamo Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"640701","M ","South Western Region ","Lower Than A Level ","0","60","N ","Pass"
"640706","F ","Sidamo Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"640712","F ","Amhara Region ","HE Qualification ","0","120","N ","Withdrawn"
"640753","M ","Amhara Region ","Lower Than A Level ","0","60","N ","Fail"
"641045","F ","North Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"641262","F ","South Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"641329","F ","Amhara Region ","A Level or Equivalent","0","60","N ","Fail"
"641540","F ","Somalia Region ","Lower Than A Level ","0","120","Y ","Withdrawn"
"641616","F ","Tigrai Region ","A Level or Equivalent","0","60","N ","Pass"
"641795","F ","Afar Region","A Level or Equivalent","0","180","N ","Withdrawn"
"641840","M ","South Western Region ","A Level or Equivalent","0","60","N ","Pass"
"641992","F ","Somalia Region ","A Level or Equivalent","0","60","Y ","Withdrawn"
"642067","F ","Oromia Region ","Lower Than A Level ","0","60","N ","Pass"
"642075","M ","Tigrai Region ","Lower Than A Level ","0","60","N ","Fail"
"642083","F ","Oromia Region ","A Level or Equivalent","0","60","N ","Pass"
"642122","F ","Afar Region","HE Qualification ","0","60","N ","Pass"
"642201","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Pass"
"642250","F ","Amhara Region ","Lower Than A Level ","0","60","N ","Fail"
"642292","F ","Sidamo Region ","A Level or Equivalent","0","120","N ","Withdrawn"
"642405","F ","South West Region ","A Level or Equivalent","0","60","N ","Distinction"
"642413","F ","South West Region ","Lower Than A Level ","0","120","N ","Pass"
"642439","F ","South Western Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"642550","M ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"642595","F ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"642600","F ","South Region ","Lower Than A Level ","0","90","N ","Pass"
"642633","F ","Afar Region","HE Qualification ","0","60","N ","Fail"
"642698","F ","Somalia Region ","Lower Than A Level ","0","60","N ","Pass"
"642731","F ","South Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"642802","F ","South Region ","A Level or Equivalent","0","60","N ","Withdrawn"
"642834","F ","Oromia Region ","A Level or Equivalent","0","120","N ","Pass"
"642836","F ","South Region ","HE Qualification ","0","60","N ","Withdrawn"
"642988","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Fail"
"643172","F ","Sidamo Region ","HE Qualification ","0","120","N ","Pass"
"643208","F ","South West Region ","Lower Than A Level ","0","60","N ","Pass"
"643321","F ","Amhara Region ","HE Qualification ","0","120","N ","Distinction"
"643354","F ","Tigrai Region ","A Level or Equivalent","0","60","N ","Pass"
"643587","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Pass"
"643608","F ","Somalia Region ","A Level or Equivalent","0","60","Y ","Withdrawn"
"643953","M ","South Western Region ","Lower Than A Level ","0","120","Y ","Fail"
"643986","M ","Sidamo Region ","Lower Than A Level ","0","60","N ","Pass"
"644069","F ","Afar Region","A Level or Equivalent","0","60","N ","Pass"
"644101","F ","Addis Ababa ","Lower Than A Level ","0","60","N ","Withdrawn"
"644164","F ","Sidamo Region ","Lower Than A Level ","0","90","N ","Pass"
"644172","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Pass"
"","","","","","","",""
"644362","F ","South Region ","A Level or Equivalent","0","60","N ","Pass"
"644482","F ","South Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"644484","F ","South West Region ","A Level or Equivalent","0","120","N ","Pass"
"644599","F ","Oromia Region ","HE Qualification ","0","60","N ","Pass"
"644793","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Distinction"
"644822","F ","Addis Ababa ","A Level or Equivalent","0","120","N ","Pass"
"644863","F ","Addis Ababa ","A Level or Equivalent","0","60","N ","Fail"
"644883","F ","Tigrai Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"644975","F ","Addis Ababa ","Lower Than A Level ","0","60","N ","Withdrawn"
"644993","F ","Afar Region","HE Qualification ","0","60","N ","Distinction"
"645042","F ","South West Region ","Lower Than A Level ","0","120","N ","Fail"
"645047","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"645052","F ","South Region ","Lower Than A Level ","0","120","N ","Withdrawn"
"645098","F ","Afar Region","HE Qualification ","0","60","N ","Pass"
"645183","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"645248","F ","Addis Ababa ","Lower Than A Level ","0","60","N ","Withdrawn"
"645256","F ","Oromia Region ","HE Qualification ","0","60","N ","Distinction"
"645359","F ","Sidamo Region ","A Level or Equivalent","0","120","N ","Pass"
"645370","F ","Sidamo Region ","A Level or Equivalent","0","60","N ","Pass"
"645371","F ","Addis Ababa ","Lower Than A Level ","0","60","N ","Fail"
"645420","F ","Amhara Region ","Lower Than A Level ","0","60","N ","Fail"
"645510","F ","South Region ","Lower Than A Level ","0","60","N ","Withdrawn"
"645639","F ","Sidamo Region ","Lower Than A Level ","0","60","N ","Fail"
"645678","M ","South West Region ","A Level or Equivalent","0","120","Y ","Pass"
"645753","F ","Afar Region","Lower Than A Level ","0","60","N ","Fail"
